Feature,Instance,LocX,LocY,Checkin
A,3589,773413.55,817526.93,1771
A,3590,900216.18,992245.66,3775
A,3590,900216.18,992245.66,3775
A,3591,1078115.88,830275.13,1178
A,3591,1078115.88,830275.13,1178
A,3592,591830.65,891224.12,1678
A,3592,591830.65,891224.12,1678
A,3593,849250.55,744927.82,183
A,3593,849250.55,744927.82,183
A,3594,1080463.68,993120.83,1832
A,3594,1080463.68,993120.83,1832
A,3595,1052617.47,1007797.3,969
A,3595,1052617.47,1007797.3,969
A,3596,1085414.34,1032350.91,3199
A,3596,1085414.34,1032350.91,3199
A,3597,1171577.01,897334.1,6912
A,3597,1171577.01,897334.1,6912
A,3598,847176.73,868509.37,2040
A,3598,847176.73,868509.37,2040
A,3599,1098164.66,947287.55,4395
A,3599,1098164.66,947287.55,4395
A,3600,773921.42,813014.03,532
A,3600,773921.42,813014.03,532
A,3601,1078100.28,822615.86,18
A,3601,1078100.28,822615.86,18
A,3602,1023620.74,882671.86,1254
A,3602,1023620.74,882671.86,1254
A,3603,1078096.94,846581.98,2952
A,3603,1078096.94,846581.98,2952
A,3604,744897.96,848802.73,604
A,3604,744897.96,848802.73,604
A,3605,1116824.59,928816.68,1358
A,3605,1116824.59,928816.68,1358
A,3606,776877.34,744728.25,2640
A,3606,776877.34,744728.25,2640
A,3607,534101.15,1050849.27,1083
A,3607,534101.15,1050849.27,1083
A,3608,1043339.85,963162.58,1455
A,3608,1043339.85,963162.58,1455
A,3609,315453.45,1131559.58,2250
A,3609,315453.45,1131559.58,2250
A,3610,1019856.23,925321.64,2334
A,3610,1019856.23,925321.64,2334
A,3611,1011634.46,804135.42,10
A,3611,1011634.46,804135.42,10
A,3612,748610.12,1058729.34,142
A,3612,748610.12,1058729.34,142
A,3613,695971.62,984743.51,1343
A,3613,695971.62,984743.51,1343
A,3614,824298.99,877927.18,2290
A,3614,824298.99,877927.18,2290
A,3615,834229.27,674163.77,207
A,3615,834229.27,674163.77,207
A,3616,970990.03,726558.14,522
A,3616,970990.03,726558.14,522
A,3617,1097997.6,939657.19,2093
A,3617,1097997.6,939657.19,2093
A,3618,881731.11,784308.38,409
A,3618,881731.11,784308.38,409
A,3619,855840.66,643076.11,5462
A,3619,855840.66,643076.11,5462
A,3620,800450.06,857218.41,3769
A,3620,800450.06,857218.41,3769
A,3621,746250.07,677745.29,4761
A,3621,746250.07,677745.29,4761
A,3622,1011827.14,961081.95,951
A,3622,1011827.14,961081.95,951
A,3623,639167.66,670026.65,263
A,3623,639167.66,670026.65,263
A,3624,804642.25,928391.95,1238
A,3624,804642.25,928391.95,1238
A,3625,1019949.79,819129.54,3326
A,3625,1019949.79,819129.54,3326
A,3626,671132.55,848595.45,3055
A,3626,671132.55,848595.45,3055
A,3627,578003.32,462179.84,43
A,3627,578003.32,462179.84,43
A,3628,842599.17,611479.49,4311
A,3628,842599.17,611479.49,4311
A,3629,1080397.97,993621.89,1810
A,3629,1080397.97,993621.89,1810
A,3630,731633.09,972039.85,465
A,3630,731633.09,972039.85,465
A,3631,816048.26,756407.05,757
A,3631,816048.26,756407.05,757
A,3632,775517.44,936657.07,1992
A,3632,775517.44,936657.07,1992
A,3633,701407.88,771040.69,862
A,3633,701407.88,771040.69,862
A,3634,777881.95,598685.94,1138
A,3634,777881.95,598685.94,1138
A,3635,776284.82,933925.97,608
A,3635,776284.82,933925.97,608
A,3636,799271.7,969236.52,136
A,3636,799271.7,969236.52,136
A,3637,930035.98,776196.34,117
A,3637,930035.98,776196.34,117
A,3638,512925.24,508395.43,1124
A,3638,512925.24,508395.43,1124
A,3639,1038631.99,883457.6,6935
A,3639,1038631.99,883457.6,6935
A,3640,1020115.74,973069.76,4971
A,3640,1020115.74,973069.76,4971
A,3641,822221.83,735589.57,2382
A,3641,822221.83,735589.57,2382
A,3642,970642.54,943740.51,3014
A,3642,970642.54,943740.51,3014
A,3643,436617.12,1097811.17,4256
A,3643,436617.12,1097811.17,4256
A,3644,810226.64,1048883.6,392
A,3644,810226.64,1048883.6,392
A,3645,689481.74,1042208.09,4843
A,3645,689481.74,1042208.09,4843
A,3646,683220.19,772390.51,523
A,3646,683220.19,772390.51,523
A,3647,682470.63,617049.32,1662
A,3647,682470.63,617049.32,1662
A,3648,700407.72,960845.11,1247
A,3648,700407.72,960845.11,1247
A,3649,1027432.02,957956.98,8601
A,3649,1027432.02,957956.98,8601
A,3650,762889.63,945678.49,5302
A,3650,762889.63,945678.49,5302
A,3651,894283.18,822857.76,33
A,3651,894283.18,822857.76,33
A,3652,954630.02,969024.18,1013
A,3652,954630.02,969024.18,1013
A,3653,583870.61,818139.79,45
A,3653,583870.61,818139.79,45
A,3654,822466.86,841165.07,504
A,3654,822466.86,841165.07,504
A,3655,1060345.84,924429.1,7499
A,3655,1060345.84,924429.1,7499
A,3656,1021576.99,972279.4,588
A,3656,1021576.99,972279.4,588
A,3657,250670.51,651635.17,2414
A,3657,250670.51,651635.17,2414
A,3658,885975.65,655503.38,3280
A,3658,885975.65,655503.38,3280
A,3659,844662.97,602845.9,5251
A,3659,844662.97,602845.9,5251
A,3660,854743.61,710706.02,3917
A,3660,854743.61,710706.02,3917
A,3661,1166306.7,861831.74,3394
A,3661,1166306.7,861831.74,3394
A,3662,1053556.37,969647.02,1410
A,3662,1053556.37,969647.02,1410
A,3663,871657.16,1004084.8,6770
A,3663,871657.16,1004084.8,6770
A,3664,1008469.15,973459.85,677
A,3664,1008469.15,973459.85,677
A,3665,740882.86,959602.12,1882
A,3665,740882.86,959602.12,1882
A,3666,701596.1,1005508.39,41
A,3666,701596.1,1005508.39,41
A,3667,1035047.91,899248.39,4654
A,3667,1035047.91,899248.39,4654
A,3668,902668.68,967352.61,442
A,3668,902668.68,967352.61,442
A,3669,559834.57,937932.97,3919
A,3669,559834.57,937932.97,3919
A,3670,1055996.61,873350.58,7619
A,3670,1055996.61,873350.58,7619
A,3671,812225.84,740478.98,155
A,3671,812225.84,740478.98,155
A,3672,874850.31,980356.3,298
A,3672,874850.31,980356.3,298
A,3673,1117800.24,916995.24,3874
A,3673,1117800.24,916995.24,3874
A,3674,856806.29,768657.5,1130
A,3674,856806.29,768657.5,1130
A,3675,858578.28,607883.58,1315
A,3675,858578.28,607883.58,1315
A,3676,1107268.53,976632.51,1015
A,3676,1107268.53,976632.51,1015
A,3677,1078914.44,829948.08,34
A,3677,1078914.44,829948.08,34
A,3678,683907.38,828047.24,3468
A,3678,683907.38,828047.24,3468
A,3679,936016.87,776393.05,2102
A,3679,936016.87,776393.05,2102
A,3680,697509.72,141258.64,292
A,3680,697509.72,141258.64,292
A,3681,801185.14,783673.29,1759
A,3681,801185.14,783673.29,1759
A,3682,289359.18,346992.12,285
A,3682,289359.18,346992.12,285
A,3683,899915.47,853203.43,2630
A,3683,899915.47,853203.43,2630
A,3684,909281.07,974418.85,1369
A,3684,909281.07,974418.85,1369
A,3685,1148905.32,886928.68,300
A,3685,1148905.32,886928.68,300
A,3686,1003622.07,961323.84,2298
A,3686,1003622.07,961323.84,2298
A,3687,939165.47,964742.94,1144
A,3687,939165.47,964742.94,1144
A,3688,557833.14,942435.09,388
A,3688,557833.14,942435.09,388
A,3689,1040931.9,907215.9,201
A,3689,1040931.9,907215.9,201
A,3690,583271.41,489207.73,1473
A,3690,583271.41,489207.73,1473
A,3691,937491.49,832669.99,1017
A,3691,937491.49,832669.99,1017
A,3692,1088864.77,983688.82,2709
A,3692,1088864.77,983688.82,2709
A,3693,718020.72,685964.29,664
A,3693,718020.72,685964.29,664
A,3694,558101.56,952517.11,3114
A,3694,558101.56,952517.11,3114
A,3695,552813.43,1068656.46,1285
A,3695,552813.43,1068656.46,1285
A,3696,617041.71,512467.93,9358
A,3696,617041.71,512467.93,9358
A,3697,968095.37,906491.53,8103
A,3697,968095.37,906491.53,8103
A,3698,1165789.91,856718.18,3357
A,3698,1165789.91,856718.18,3357
A,3699,811557.58,655483.4,306
A,3699,811557.58,655483.4,306
A,3700,876346.09,672148.98,831
A,3700,876346.09,672148.98,831
A,3701,732470.63,158011.89,3003
A,3701,732470.63,158011.89,3003
A,3702,1081432.65,982989.31,442
A,3702,1081432.65,982989.31,442
A,3703,879224.04,798192.33,2460
A,3703,879224.04,798192.33,2460
A,3704,729093.71,989900.02,709
A,3704,729093.71,989900.02,709
A,3705,812494.25,1043051.97,7630
A,3705,812494.25,1043051.97,7630
A,3706,806109.07,870693.44,2682
A,3706,806109.07,870693.44,2682
A,3707,748511.0,765740.74,30
A,3707,748511.0,765740.74,30
A,3708,838799.03,879872.61,2615
A,3708,838799.03,879872.61,2615
A,3709,774811.31,713409.19,1231
A,3709,774811.31,713409.19,1231
A,3710,1034577.9,986764.73,931
A,3710,1034577.9,986764.73,931
A,3711,833616.7,610029.06,228
A,3711,833616.7,610029.06,228
A,3712,1084016.57,933298.4,1661
A,3712,1084016.57,933298.4,1661
A,3713,557885.49,319202.59,701
A,3713,557885.49,319202.59,701
A,3714,747273.61,739059.28,8175
A,3714,747273.61,739059.28,8175
A,3715,559916.98,1079280.38,4164
A,3715,559916.98,1079280.38,4164
A,3716,825955.15,734948.52,1607
A,3716,825955.15,734948.52,1607
A,3717,703369.21,706172.24,3033
A,3717,703369.21,706172.24,3033
A,3718,1030190.8,984978.66,727
A,3718,1030190.8,984978.66,727
A,3719,809209.78,550526.8,1943
A,3719,809209.78,550526.8,1943
A,3720,816375.71,859675.01,397
A,3720,816375.71,859675.01,397
A,3721,1020146.92,969693.53,2636
A,3721,1020146.92,969693.53,2636
A,3722,1024453.83,959404.72,267
A,3722,1024453.83,959404.72,267
A,3723,567345.76,877374.04,1367
A,3723,567345.76,877374.04,1367
A,3724,632833.71,1004034.45,55
A,3724,632833.71,1004034.45,55
A,3725,726314.88,566330.09,3943
A,3725,726314.88,566330.09,3943
A,3726,997154.47,1037797.92,1301
A,3726,997154.47,1037797.92,1301
A,3727,782678.91,753434.96,2339
A,3727,782678.91,753434.96,2339
A,3728,767902.66,885293.43,5903
A,3728,767902.66,885293.43,5903
A,3729,749671.53,740165.94,373
A,3729,749671.53,740165.94,373
A,3730,1026545.47,976093.04,3545
A,3730,1026545.47,976093.04,3545
A,3731,980910.29,930841.48,987
A,3731,980910.29,930841.48,987
A,3732,980833.44,965901.21,4056
A,3732,980833.44,965901.21,4056
A,3733,991708.19,860700.68,45
A,3733,991708.19,860700.68,45
A,3734,1089691.18,955334.22,1583
A,3734,1089691.18,955334.22,1583
A,3735,1034808.45,966430.22,527
A,3735,1034808.45,966430.22,527
A,3736,990994.27,995509.91,1529
A,3736,990994.27,995509.91,1529
A,3737,650796.42,1030613.74,10269
A,3737,650796.42,1030613.74,10269
A,3738,855293.81,713914.24,1381
A,3738,855293.81,713914.24,1381
A,3739,671821.97,967947.26,3846
A,3739,671821.97,967947.26,3846
A,3740,1120890.92,1007611.11,842
A,3740,1120890.92,1007611.11,842
A,3741,548871.83,951964.92,4182
A,3741,548871.83,951964.92,4182
A,3742,928906.63,979462.62,1342
A,3742,928906.63,979462.62,1342
A,3743,813990.03,873344.44,3772
A,3743,813990.03,873344.44,3772
A,3744,740396.15,946569.75,480
A,3744,740396.15,946569.75,480
A,3745,797785.95,845959.98,1376
A,3745,797785.95,845959.98,1376
A,3746,805854.02,673169.55,3517
A,3746,805854.02,673169.55,3517
A,3747,1137689.76,919573.29,448
A,3747,1137689.76,919573.29,448
A,3748,784726.0,867091.56,1209
A,3748,784726.0,867091.56,1209
A,3749,806089.02,870250.33,2457
A,3749,806089.02,870250.33,2457
A,3750,708758.69,998365.83,3693
A,3750,708758.69,998365.83,3693
A,3751,1076645.71,942393.49,896
A,3751,1076645.71,942393.49,896
A,3752,801233.03,867641.31,1250
A,3752,801233.03,867641.31,1250
A,3753,525651.06,1045559.03,4961
A,3753,525651.06,1045559.03,4961
A,3754,663361.85,789392.47,471
A,3754,663361.85,789392.47,471
A,3755,802501.6,969272.92,5709
A,3755,802501.6,969272.92,5709
A,3756,1013272.8,971687.08,1105
A,3756,1013272.8,971687.08,1105
A,3757,903397.08,993051.26,2617
A,3757,903397.08,993051.26,2617
A,3758,1061479.65,933478.15,823
A,3758,1061479.65,933478.15,823
A,3759,649136.92,453701.04,1707
A,3759,649136.92,453701.04,1707
A,3760,931751.17,938465.8,989
A,3760,931751.17,938465.8,989
A,3761,936177.25,1016914.48,1463
A,3761,936177.25,1016914.48,1463
A,3762,750947.9,589714.92,628
A,3762,750947.9,589714.92,628
A,3763,1076027.58,981428.58,63
A,3763,1076027.58,981428.58,63
A,3764,935304.06,985505.44,2824
A,3764,935304.06,985505.44,2824
A,3765,829160.55,743730.34,5763
A,3765,829160.55,743730.34,5763
A,3766,314755.12,1125585.43,1937
A,3766,314755.12,1125585.43,1937
A,3767,870674.82,653955.9,2619
A,3767,870674.82,653955.9,2619
A,3768,778320.77,776779.22,959
A,3768,778320.77,776779.22,959
A,3769,973452.55,742585.7,302
A,3769,973452.55,742585.7,302
A,3770,1027906.48,966954.13,79
A,3770,1027906.48,966954.13,79
A,3771,867725.59,633831.07,41
A,3771,867725.59,633831.07,41
A,3772,736013.5,791012.04,534
A,3772,736013.5,791012.04,534
A,3773,572267.46,953569.71,864
A,3773,572267.46,953569.71,864
A,3774,802566.2,991110.24,2039
A,3774,802566.2,991110.24,2039
A,3775,727193.64,1028019.86,1139
A,3775,727193.64,1028019.86,1139
A,3776,846265.67,732357.79,1834
A,3776,846265.67,732357.79,1834
A,3777,860478.36,775446.71,3904
A,3777,860478.36,775446.71,3904
A,3778,997777.06,1008528.93,636
A,3778,997777.06,1008528.93,636
A,3779,488571.78,1097005.63,1834
A,3779,488571.78,1097005.63,1834
A,3780,753661.02,840876.46,179
A,3780,753661.02,840876.46,179
A,3781,970959.96,905302.45,2945
A,3781,970959.96,905302.45,2945
A,3782,785418.76,860384.08,87
A,3782,785418.76,860384.08,87
A,3783,775520.78,776753.34,1799
A,3783,775520.78,776753.34,1799
A,3784,864825.36,990080.55,504
A,3784,864825.36,990080.55,504
A,3785,1013664.84,971838.7,1533
A,3785,1013664.84,971838.7,1533
A,3786,749886.49,773637.57,929
A,3786,749886.49,773637.57,929
A,3787,840273.64,786812.05,341
A,3787,840273.64,786812.05,341
A,3788,888793.46,817173.61,813
A,3788,888793.46,817173.61,813
A,3789,801704.15,879579.24,6024
A,3789,801704.15,879579.24,6024
A,3790,809851.3,887636.4,1091
A,3790,809851.3,887636.4,1091
A,3791,862862.91,793258.44,1197
A,3791,862862.91,793258.44,1197
A,3792,818949.6,870958.48,700
A,3792,818949.6,870958.48,700
A,3793,792150.32,871151.88,90
A,3793,792150.32,871151.88,90
A,3794,1025334.81,986862.6,624
A,3794,1025334.81,986862.6,624
A,3795,854921.81,1000147.01,128
A,3795,854921.81,1000147.01,128
A,3796,788567.36,743391.43,203
A,3796,788567.36,743391.43,203
A,3797,857915.59,996971.25,7508
A,3797,857915.59,996971.25,7508
A,3798,983802.72,737057.75,582
A,3798,983802.72,737057.75,582
A,3799,845359.07,885349.62,216
A,3799,845359.07,885349.62,216
A,3800,624267.78,1079717.43,201
A,3800,624267.78,1079717.43,201
A,3801,1037216.4,900606.59,965
A,3801,1037216.4,900606.59,965
A,3802,812105.55,873213.5,46
A,3802,812105.55,873213.5,46
A,3803,755035.4,633345.13,13
A,3803,755035.4,633345.13,13
A,3804,965354.41,977282.04,1381
A,3804,965354.41,977282.04,1381
A,3805,666331.14,977072.94,3607
A,3805,666331.14,977072.94,3607
A,3806,935050.12,811836.97,2318
A,3806,935050.12,811836.97,2318
A,3807,585244.99,487513.07,1065
A,3807,585244.99,487513.07,1065
A,3808,1001125.02,965221.44,8278
A,3808,1001125.02,965221.44,8278
A,3809,467930.47,1103107.45,290
A,3809,467930.47,1103107.45,290
A,3810,1139907.25,855490.04,343
A,3810,1139907.25,855490.04,343
A,3811,865767.6,744606.63,2307
A,3811,865767.6,744606.63,2307
A,3812,1036855.54,899151.51,787
A,3812,1036855.54,899151.51,787
A,3813,649459.91,490389.91,1764
A,3813,649459.91,490389.91,1764
A,3814,714051.28,1023954.76,1790
A,3814,714051.28,1023954.76,1790
A,3815,730579.47,978232.52,535
A,3815,730579.47,978232.52,535
A,3816,524174.21,778653.89,622
A,3816,524174.21,778653.89,622
A,3817,1009754.43,1020239.41,808
A,3817,1009754.43,1020239.41,808
A,3818,998566.72,993913.23,3249
A,3818,998566.72,993913.23,3249
A,3819,940037.54,1043210.31,7493
A,3819,940037.54,1043210.31,7493
A,3820,1007963.51,737584.18,1331
A,3820,1007963.51,737584.18,1331
A,3821,1184737.19,912712.3,998
A,3821,1184737.19,912712.3,998
A,3822,652106.2,805600.4,905
A,3822,652106.2,805600.4,905
A,3823,999334.1,1011178.18,602
A,3823,999334.1,1011178.18,602
A,3824,1116356.81,874290.66,2527
A,3824,1116356.81,874290.66,2527
A,3825,870440.93,776912.77,396
A,3825,870440.93,776912.77,396
A,3826,1000857.72,969422.56,1480
A,3826,1000857.72,969422.56,1480
A,3827,781459.35,883560.8,3444
A,3827,781459.35,883560.8,3444
A,3828,867444.92,616688.05,3431
A,3828,867444.92,616688.05,3431
A,3829,772505.83,880712.79,253
A,3829,772505.83,880712.79,253
A,3830,920761.7,837554.18,269
A,3830,920761.7,837554.18,269
A,3831,1101909.12,894917.38,1910
A,3831,1101909.12,894917.38,1910
A,3832,321638.16,612416.0,3116
A,3832,321638.16,612416.0,3116
A,3833,1102462.66,966068.11,1037
A,3833,1102462.66,966068.11,1037
A,3834,869672.44,972547.24,4329
A,3834,869672.44,972547.24,4329
A,3835,1189536.38,884514.0,345
A,3835,1189536.38,884514.0,345
A,3836,853172.09,730798.17,440
A,3836,853172.09,730798.17,440
A,3837,1129120.49,915324.26,2089
A,3837,1129120.49,915324.26,2089
A,3838,256318.39,609328.06,2426
A,3838,256318.39,609328.06,2426
A,3839,886453.46,947106.08,1802
A,3839,886453.46,947106.08,1802
A,3840,693861.04,620931.39,1591
A,3840,693861.04,620931.39,1591
A,3841,1182332.58,830164.06,867
A,3841,1182332.58,830164.06,867
A,3842,548842.87,517496.98,3613
A,3842,548842.87,517496.98,3613
A,3843,777890.86,948396.58,5663
A,3843,777890.86,948396.58,5663
A,3844,950227.33,891254.74,2029
A,3844,950227.33,891254.74,2029
A,3845,762525.43,908368.04,460
A,3845,762525.43,908368.04,460
A,3846,740863.92,972428.99,1338
A,3846,740863.92,972428.99,1338
A,3847,915783.2,822483.06,1421
A,3847,915783.2,822483.06,1421
A,3848,904138.84,1041432.3,5334
A,3848,904138.84,1041432.3,5334
A,3849,878801.93,1045734.36,2262
A,3849,878801.93,1045734.36,2262
A,3850,1090190.14,965178.96,11405
A,3850,1090190.14,965178.96,11405
A,3851,799559.05,847544.65,724
A,3851,799559.05,847544.65,724
A,3852,764397.66,869953.54,19
A,3852,764397.66,869953.54,19
A,3853,825619.91,868768.34,189
A,3853,825619.91,868768.34,189
A,3854,1023821.21,981657.76,2009
A,3854,1023821.21,981657.76,2009
A,3855,1012229.2,969110.13,1194
A,3855,1012229.2,969110.13,1194
A,3856,990850.59,924975.0,148
A,3856,990850.59,924975.0,148
A,3857,841353.99,891063.86,3125
A,3857,841353.99,891063.86,3125
A,3858,976395.11,1037492.06,1950
A,3858,976395.11,1037492.06,1950
A,3859,514611.47,1046303.39,4407
A,3859,514611.47,1046303.39,4407
A,3860,874402.58,913276.29,2676
A,3860,874402.58,913276.29,2676
A,3861,1056091.28,984127.87,2316
A,3861,1056091.28,984127.87,2316
A,3862,1061197.87,855414.17,1312
A,3862,1061197.87,855414.17,1312
A,3863,701406.77,1005805.36,1462
A,3863,701406.77,1005805.36,1462
A,3864,895226.54,847487.18,640
A,3864,895226.54,847487.18,640
A,3865,897111.02,805303.3,4876
A,3865,897111.02,805303.3,4876
A,3866,1042387.58,1016874.27,3059
A,3866,1042387.58,1016874.27,3059
A,3867,782707.87,770293.69,457
A,3867,782707.87,770293.69,457
A,3868,815351.05,594262.1,2624
A,3868,815351.05,594262.1,2624
A,3869,1137686.42,860812.36,2758
A,3869,1137686.42,860812.36,2758
A,3870,878554.67,787605.08,540
A,3870,878554.67,787605.08,540
A,3871,767085.16,755568.37,71
A,3871,767085.16,755568.37,71
A,3872,714255.1,984552.77,1080
A,3872,714255.1,984552.77,1080
A,3873,631062.83,889109.86,2182
A,3873,631062.83,889109.86,2182
A,3874,723740.99,820670.05,1316
A,3874,723740.99,820670.05,1316
A,3875,1173548.36,861190.42,4478
A,3875,1173548.36,861190.42,4478
A,3876,1153789.15,913749.65,1693
A,3876,1153789.15,913749.65,1693
A,3877,799616.97,872106.53,1710
A,3877,799616.97,872106.53,1710
A,3878,857582.58,779399.08,3259
A,3878,857582.58,779399.08,3259
A,3879,464399.85,598305.82,201
A,3879,464399.85,598305.82,201
A,3880,789002.84,904286.45,4450
A,3880,789002.84,904286.45,4450
A,3881,1054099.88,1007265.89,1979
A,3881,1054099.88,1007265.89,1979
A,3882,1164564.78,915416.88,1113
A,3882,1164564.78,915416.88,1113
A,3883,795115.15,861791.79,1177
A,3883,795115.15,861791.79,1177
A,3884,913478.83,974579.52,994
A,3884,913478.83,974579.52,994
A,3885,663947.69,963136.27,1106
A,3885,663947.69,963136.27,1106
A,3886,773259.85,770236.7,5072
A,3886,773259.85,770236.7,5072
A,3887,833741.44,747802.29,6183
A,3887,833741.44,747802.29,6183
A,3888,963711.61,972253.12,863
A,3888,963711.61,972253.12,863
A,3889,866386.85,747633.96,10
A,3889,866386.85,747633.96,10
A,3890,773269.87,732113.15,994
A,3890,773269.87,732113.15,994
A,3891,718928.43,751014.32,5709
A,3891,718928.43,751014.32,5709
A,3892,371533.47,686726.57,2330
A,3892,371533.47,686726.57,2330
A,3893,1018009.62,949437.54,849
A,3893,1018009.62,949437.54,849
A,3894,1198269.37,897343.28,166
A,3894,1198269.37,897343.28,166
A,3895,948896.38,760228.77,1879
A,3895,948896.38,760228.77,1879
A,3896,667372.5,506549.62,5721
A,3896,667372.5,506549.62,5721
A,3897,356283.88,654749.65,2629
A,3897,356283.88,654749.65,2629
A,3898,1076796.07,823631.82,695
A,3898,1076796.07,823631.82,695
A,3899,1165240.83,847715.0,951
A,3899,1165240.83,847715.0,951
A,3900,968325.92,944590.4,1081
A,3900,968325.92,944590.4,1081
A,3901,821615.94,864843.04,354
A,3901,821615.94,864843.04,354
A,3902,1085075.76,1035127.02,1835
A,3902,1085075.76,1035127.02,1835
A,3903,452772.2,414250.41,1009
A,3903,452772.2,414250.41,1009
A,3904,962265.95,793921.7,6054
A,3904,962265.95,793921.7,6054
A,3905,926578.87,1010097.65,3360
A,3905,926578.87,1010097.65,3360
A,3906,854716.88,772416.41,1062
A,3906,854716.88,772416.41,1062
A,3907,703400.4,780535.37,1218
A,3907,703400.4,780535.37,1218
A,3908,1083134.48,1033452.64,2094
A,3908,1083134.48,1033452.64,2094
A,3909,829423.4,965771.73,492
A,3909,829423.4,965771.73,492
A,3910,794091.61,827453.65,129
A,3910,794091.61,827453.65,129
A,3911,999121.37,976153.66,5455
A,3911,999121.37,976153.66,5455
A,3912,545242.09,515780.68,552
A,3912,545242.09,515780.68,552
A,3913,471803.01,1067086.7,918
A,3913,471803.01,1067086.7,918
A,3914,861666.74,617617.6,2389
A,3914,861666.74,617617.6,2389
A,3915,1000506.89,705019.06,7044
A,3915,1000506.89,705019.06,7044
A,3916,1069935.31,911134.13,740
A,3916,1069935.31,911134.13,740
A,3917,1037351.16,899550.23,4044
A,3917,1037351.16,899550.23,4044
A,3918,1152853.6,913662.11,878
A,3918,1152853.6,913662.11,878
A,3919,527551.13,787408.64,1006
A,3919,527551.13,787408.64,1006
A,3920,1074441.58,1018981.16,1776
A,3920,1074441.58,1018981.16,1776
A,3921,962806.13,991660.83,2440
A,3921,962806.13,991660.83,2440
A,3922,902316.73,856476.26,8581
A,3922,902316.73,856476.26,8581
A,3923,975126.53,931410.32,1238
A,3923,975126.53,931410.32,1238
A,3924,1011921.81,992088.37,1744
A,3924,1011921.81,992088.37,1744
A,3925,877357.38,675146.34,5116
A,3925,877357.38,675146.34,5116
A,3926,574262.21,883537.3,1915
A,3926,574262.21,883537.3,1915
A,3927,1029736.39,964309.94,324
A,3927,1029736.39,964309.94,324
A,3928,984606.85,945018.35,114
A,3928,984606.85,945018.35,114
A,3929,1193193.97,847325.03,4208
A,3929,1193193.97,847325.03,4208
A,3930,821924.46,752175.4,1548
A,3930,821924.46,752175.4,1548
A,3931,842404.27,611887.51,638
A,3931,842404.27,611887.51,638
A,3932,1161338.22,997206.05,2965
A,3932,1161338.22,997206.05,2965
A,3933,987986.0,984032.99,702
A,3933,987986.0,984032.99,702
A,3934,785468.88,870532.78,577
A,3934,785468.88,870532.78,577
A,3935,708201.81,318967.62,5258
A,3935,708201.81,318967.62,5258
A,3936,1043161.65,877353.59,62
A,3936,1043161.65,877353.59,62
A,3937,695556.19,913307.85,2984
A,3937,695556.19,913307.85,2984
A,3938,1117461.66,1007429.95,1719
A,3938,1117461.66,1007429.95,1719
A,3939,401764.25,427459.29,5426
A,3939,401764.25,427459.29,5426
A,3940,716552.78,846912.46,1020
A,3940,716552.78,846912.46,1020
A,3941,866385.74,619125.77,2130
A,3941,866385.74,619125.77,2130
A,3942,543926.74,522899.1,876
A,3942,543926.74,522899.1,876
A,3943,976543.24,789291.17,1208
A,3943,976543.24,789291.17,1208
A,3944,1161664.55,911223.74,859
A,3944,1161664.55,911223.74,859
A,3945,827844.09,627580.09,274
A,3945,827844.09,627580.09,274
A,3946,673229.76,955642.11,2055
A,3946,673229.76,955642.11,2055
A,3947,1122572.7,931398.13,1416
A,3947,1122572.7,931398.13,1416
A,3948,842581.35,746493.0,5124
A,3948,842581.35,746493.0,5124
A,3949,955950.94,851671.15,2239
A,3949,955950.94,851671.15,2239
A,3950,773120.63,767719.57,1874
A,3950,773120.63,767719.57,1874
A,3951,1024918.27,965690.81,2062
A,3951,1024918.27,965690.81,2062
A,3952,984498.82,777587.73,25
A,3952,984498.82,777587.73,25
A,3953,553636.49,1019003.27,1278
A,3953,553636.49,1019003.27,1278
A,3954,957187.21,824643.53,490
A,3954,957187.21,824643.53,490
A,3955,901069.32,963835.43,715
A,3955,901069.32,963835.43,715
A,3956,1000668.38,950517.9,79
A,3956,1000668.38,950517.9,79
A,3957,1216291.11,870019.04,751
A,3957,1216291.11,870019.04,751
A,3958,749694.92,1060371.68,420
A,3958,749694.92,1060371.68,420
A,3959,1009660.87,731635.28,1108
A,3959,1009660.87,731635.28,1108
A,3960,684998.86,959735.74,1889
A,3960,684998.86,959735.74,1889
A,3961,1082534.16,872714.26,919
A,3961,1082534.16,872714.26,919
A,3962,735710.56,689182.52,55
A,3962,735710.56,689182.52,55
A,3963,955234.79,890283.95,5253
A,3963,955234.79,890283.95,5253
A,3964,832181.07,623690.75,2221
A,3964,832181.07,623690.75,2221
A,3965,923957.08,1024000.97,361
A,3965,923957.08,1024000.97,361
A,3966,931167.56,832662.8,885
A,3966,931167.56,832662.8,885
A,3967,822696.29,954315.27,86
A,3967,822696.29,954315.27,86
A,3968,961417.27,792905.1,18
A,3968,961417.27,792905.1,18
A,3969,559782.22,1037383.75,277
A,3969,559782.22,1037383.75,277
A,3970,877042.19,1044453.89,1410
A,3970,877042.19,1044453.89,1410
A,3971,583894.0,818058.42,768
A,3971,583894.0,818058.42,768
A,3972,682047.4,518654.51,1728
A,3972,682047.4,518654.51,1728
A,3973,722827.7,380479.9,328
A,3973,722827.7,380479.9,328
A,3974,815296.47,744391.47,1417
A,3974,815296.47,744391.47,1417
A,3975,847067.58,839737.34,293
A,3975,847067.58,839737.34,293
A,3976,994704.2,960143.67,917
A,3976,994704.2,960143.67,917
A,3977,1029266.38,893422.52,399
